transaction_id,customer_id,failed_at,amount,payment_method,error_code,customer_historical_success_rate,retry_attempt_number,recovery_action_taken,recovery_success,recovered_at,hidden_true_probability
935ff93c-7e84-4a63-af8b-9fcded624eab,cust_944,2026-08-07 07:20:00.573478,551.87,enach,ERR_CARD_EXPIRED,0.908,1,whatsapp_link,False,,0.532
83df1853-847b-4cf3-a94b-da0c3ca89dc0,cust_183,2026-03-22 18:20:00.573478,3955.11,debit_card,ERR_INSUFFICIENT_FUNDS,0.931,3,whatsapp_link,True,2026-03-23 20:20:00.573478,0.274
876b71fd-ce3b-4585-85a0-df15467ddb0c,cust_839,2026-03-08 21:20:00.573478,4444.0,upi,ERR_CARD_EXPIRED,0.766,3,silent_retry,False,,0.036
3e17d0be-4425-47a5-8d1b-30032b1a9848,cust_1108,2026-04-15 07:20:00.573478,687.01,enach,ERR_CARD_EXPIRED,0.848,1,whatsapp_link,False,,0.52
6aadca48-8d5e-4b75-91b6-a214f8719764,cust_376,2026-08-09 11:20:00.573478,497.27,upi,ERR_INSUFFICIENT_FUNDS,0.792,1,silent_retry,False,,0.258
58ca72b8-2b23-4a0c-915c-19aa3eb86dfe,cust_148,2026-03-23 23:20:00.573478,4442.58,enach,ERR_INSUFFICIENT_FUNDS,0.992,1,silent_retry,False,,0.298
f1983bad-5d7f-4b86-add0-e26f11ca9400,cust_169,2026-07-10 12:20:00.573478,2048.99,credit_card,ERR_CARD_EXPIRED,0.769,1,email_link,True,2026-07-10 21:20:00.573478,0.504
f02172e8-82f2-47fb-8a63-8eba4521e5f8,cust_785,2026-03-07 22:20:00.573478,4875.88,credit_card,ERR_INSUFFICIENT_FUNDS,0.951,1,silent_retry,False,,0.29
db8b2967-647b-489f-a8c0-31801bd5fe8e,cust_1459,2026-07-27 22:20:00.573478,4605.06,debit_card,ERR_INSUFFICIENT_FUNDS,0.658,3,whatsapp_link,True,2026-07-29 22:20:00.573478,0.243
80a70cd4-e51a-4936-97a6-e8429a0276c9,cust_1855,2026-03-25 15:20:00.573478,3711.84,upi,ERR_INSUFFICIENT_FUNDS,0.895,1,silent_retry,False,,0.829
f328df42-a5bd-45bf-9a46-060804cb46c1,cust_311,2026-03-08 00:20:00.573478,1008.46,enach,ERR_INSUFFICIENT_FUNDS,0.941,1,whatsapp_link,False,,0.488
c3fe528f-db83-4df9-bb65-9156130aa11a,cust_1390,2026-07-05 07:20:00.573478,948.61,upi,ERR_INSUFFICIENT_FUNDS,0.756,1,silent_retry,False,,0.251
91753b11-1b9c-49d4-90ed-df3851922d61,cust_470,2026-07-11 21:20:00.573478,2602.92,debit_card,ERR_RISK_FLAG,0.854,1,email_link,False,,0.171
5739a8d5-f5a6-452e-a3d7-1ccf6d63b663,cust_1057,2026-08-25 08:20:00.573478,564.43,debit_card,ERR_NETWORK,0.949,1,email_link,True,2026-08-25 19:20:00.573478,0.69
27bc0cda-3398-48f5-aa8a-6258ddde9b25,cust_1169,2026-06-27 19:20:00.573478,2906.01,debit_card,ERR_INSUFFICIENT_FUNDS,0.67,1,silent_retry,False,,0.784
d55c0d53-9104-4be9-a5d5-f33f0feec15d,cust_1795,2026-07-04 02:20:00.573478,284.14,enach,ERR_RISK_FLAG,0.903,1,email_link,True,2026-07-06 04:20:00.573478,0.181
94708743-630a-48db-87b8-a0948b43427d,cust_1054,2026-07-21 14:20:00.573478,723.01,debit_card,ERR_INSUFFICIENT_FUNDS,0.901,1,whatsapp_link,True,2026-07-23 09:20:00.573478,0.48
978f972d-ec79-439a-8dcd-08494ca87815,cust_1537,2026-07-16 10:20:00.573478,954.27,debit_card,ERR_NETWORK,0.887,1,whatsapp_link,True,2026-07-16 16:20:00.573478,0.677
fb8d5ea9-a9e4-4e5a-9f9b-fa753af53e0e,cust_771,2026-07-07 23:20:00.573478,4395.55,enach,ERR_CARD_EXPIRED,0.945,1,email_link,False,,0.539
0339ca84-bc7f-46dc-98e9-c503474f8c58,cust_96,2026-08-18 22:20:00.573478,3090.02,upi,ERR_INSUFFICIENT_FUNDS,0.856,3,silent_retry,False,,0.153
64540618-a108-4eef-bdf1-82a0a533fcd7,cust_373,2026-08-27 20:20:00.573478,2076.59,enach,ERR_CARD_EXPIRED,0.911,1,silent_retry,False,,0.092
1e166c47-123a-4a7e-97c1-de2b0fa5a235,cust_1814,2026-03-12 14:20:00.573478,4329.87,credit_card,ERR_RISK_FLAG,0.809,1,whatsapp_link,False,,0.162
f45f07f5-1865-49e3-be39-ff2a93e849df,cust_627,2026-05-02 05:20:00.573478,3387.45,debit_card,ERR_INSUFFICIENT_FUNDS,0.958,1,whatsapp_link,True,2026-05-04 07:20:00.573478,0.492
2e60dbd8-77c2-49e0-a631-5a557d8dcf23,cust_1560,2026-04-23 01:20:00.573478,3206.53,upi,ERR_NETWORK,0.856,1,silent_retry,True,2026-04-25 06:20:00.573478,0.921
d1a8aede-0abc-4ecc-9b05-a89a64f038b3,cust_1939,2026-06-05 08:20:00.573478,241.0,debit_card,ERR_INSUFFICIENT_FUNDS,0.899,1,whatsapp_link,True,2026-06-06 20:20:00.573478,0.48
ac9682f6-1bc5-48db-a188-4b05c1eea6f0,cust_574,2026-08-22 15:20:00.573478,4117.29,credit_card,ERR_INSUFFICIENT_FUNDS,0.955,1,whatsapp_link,False,,0.491
081a03e2-25ce-411a-9bd0-e5c2bece6dfe,cust_219,2026-03-21 12:20:00.573478,1703.98,upi,ERR_RISK_FLAG,0.895,1,whatsapp_link,False,,0.179
02ff49bf-814a-416a-a568-81c1e9ac7aad,cust_1688,2026-03-08 12:20:00.573478,1802.59,debit_card,ERR_INSUFFICIENT_FUNDS,0.947,2,whatsapp_link,False,,0.367
255bbc7c-4296-48a8-aa1e-09a63f1f009f,cust_1929,2026-07-09 16:20:00.573478,4790.88,enach,ERR_INSUFFICIENT_FUNDS,0.834,2,silent_retry,False,,0.2
29a51fb4-419c-40ad-8464-f58853d26f21,cust_1768,2026-03-29 02:20:00.573478,3934.01,debit_card,ERR_CARD_EXPIRED,0.753,1,whatsapp_link,True,2026-03-29 09:20:00.573478,0.501
1fcfceff-7680-4835-8f6d-aa8ed5262212,cust_131,2026-07-12 07:20:00.573478,1874.24,debit_card,ERR_CARD_EXPIRED,0.91,2,email_link,False,,0.399
6eb9522f-06ce-41ae-9bbd-1c6adec22d23,cust_1584,2026-04-25 10:20:00.573478,2811.86,credit_card,ERR_NETWORK,0.748,1,whatsapp_link,True,2026-04-26 23:20:00.573478,0.65
ae0d1e6d-d968-47c3-a38f-84045411b2d4,cust_1073,2026-07-13 04:20:00.573478,4829.46,enach,ERR_INSUFFICIENT_FUNDS,0.825,3,whatsapp_link,True,2026-07-14 17:20:00.573478,0.262
36929c69-e2e5-40f9-bdff-2b42456ad34f,cust_1664,2026-05-21 10:20:00.573478,4674.71,upi,ERR_NETWORK,0.731,1,email_link,True,2026-05-22 16:20:00.573478,0.646
1899b1b5-a52d-4dfd-9646-fc1027b343a9,cust_954,2026-03-01 17:20:00.573478,458.47,debit_card,ERR_INSUFFICIENT_FUNDS,0.482,1,silent_retry,False,,0.196
ab67a3f4-f158-4658-92b2-8560cd30c9dc,cust_1407,2026-06-26 09:20:00.573478,260.25,enach,ERR_INSUFFICIENT_FUNDS,0.856,1,whatsapp_link,True,2026-06-29 03:20:00.573478,0.471
7d8b07cc-5c7c-4b72-8dcc-14d65902afe2,cust_968,2026-04-25 17:20:00.573478,3120.95,upi,ERR_INSUFFICIENT_FUNDS,0.88,1,email_link,True,2026-04-26 14:20:00.573478,0.276
ea73611d-16e6-4ee4-a112-bb7f6a0a0883,cust_1694,2026-08-19 23:20:00.573478,1285.23,upi,ERR_CARD_EXPIRED,0.966,2,email_link,False,,0.407
3b78067c-1850-4d46-8015-35e5974be4b9,cust_1601,2026-05-25 20:20:00.573478,3563.97,upi,ERR_RISK_FLAG,0.723,1,whatsapp_link,False,,0.145
9bbc3fb1-b754-4d6c-aa64-d551201f2882,cust_664,2026-08-10 15:20:00.573478,4929.15,enach,ERR_CARD_EXPIRED,0.683,2,whatsapp_link,False,,0.365
38fc6ac5-2b56-4754-bf53-92b44968e646,cust_1646,2026-05-07 11:20:00.573478,2505.23,debit_card,ERR_NETWORK,0.961,1,email_link,True,2026-05-08 11:20:00.573478,0.692
5cab1eba-7209-4511-851b-f6c9c7f37871,cust_347,2026-06-07 07:20:00.573478,2171.06,credit_card,ERR_INSUFFICIENT_FUNDS,0.53,1,silent_retry,True,2026-06-07 14:20:00.573478,0.206
84188ef6-d605-4e03-88e1-82b1dd3bce1c,cust_1942,2026-03-23 21:20:00.573478,4852.28,credit_card,ERR_INSUFFICIENT_FUNDS,0.671,2,email_link,False,,0.176
06b5df57-5b64-42a6-b420-ff1d3ea48ce9,cust_1879,2026-05-22 08:20:00.573478,606.66,upi,ERR_INSUFFICIENT_FUNDS,0.905,1,whatsapp_link,False,,0.481
9eab2527-00e6-4429-b7ff-a70aa1f17232,cust_1139,2026-05-09 10:20:00.573478,3342.4,upi,ERR_INSUFFICIENT_FUNDS,0.882,2,whatsapp_link,False,,0.357
cdc3be9b-400c-4ec3-aff2-c8857e28e483,cust_1244,2026-03-03 06:20:00.573478,3971.06,enach,ERR_INSUFFICIENT_FUNDS,0.957,2,whatsapp_link,False,,0.369
a52a221d-e8d5-4f01-8f5a-7a6cde8202e8,cust_508,2026-06-05 20:20:00.573478,3847.51,upi,ERR_INSUFFICIENT_FUNDS,0.818,2,silent_retry,True,2026-06-08 16:20:00.573478,0.198
2661741a-01f6-4741-aa48-97cca5d7afe9,cust_1393,2026-06-30 02:20:00.573478,2333.92,credit_card,ERR_INSUFFICIENT_FUNDS,0.707,2,silent_retry,False,,0.594
c215afc6-f1f6-496c-9f89-c7f42114feb8,cust_432,2026-08-16 18:20:00.573478,2967.87,enach,ERR_INSUFFICIENT_FUNDS,0.946,1,silent_retry,False,,0.289
aea399fa-c478-4c15-9c3f-22c940f1ad15,cust_48,2026-04-06 02:20:00.573478,312.45,credit_card,ERR_INSUFFICIENT_FUNDS,0.626,3,email_link,True,2026-04-06 14:20:00.573478,0.127
9699361f-1664-402b-923b-6908cc4c9b32,cust_1363,2026-04-21 03:20:00.573478,2907.33,credit_card,ERR_INSUFFICIENT_FUNDS,0.762,1,whatsapp_link,True,2026-04-21 08:20:00.573478,0.452
a4a0adeb-6d5a-431c-aabc-2cf75ac36ea7,cust_985,2026-07-04 22:20:00.573478,1023.92,credit_card,ERR_NETWORK,0.611,1,silent_retry,True,2026-07-06 21:20:00.573478,0.872
faf87d06-392b-4232-8812-0d1106af9ecf,cust_911,2026-06-30 15:20:00.573478,1235.65,enach,ERR_RISK_FLAG,0.836,1,silent_retry,False,,0.167
5ed40fa4-1a0a-4faa-83ae-f9944e83a1db,cust_780,2026-08-14 09:20:00.573478,3975.9,upi,ERR_CARD_EXPIRED,0.874,1,whatsapp_link,False,,0.525
ff4b6569-a356-44ed-bfd4-ec5e00ac72d4,cust_238,2026-05-25 14:20:00.573478,1298.56,debit_card,ERR_INSUFFICIENT_FUNDS,0.84,1,silent_retry,True,2026-05-26 15:20:00.573478,0.818
10ec5789-a203-4ed3-b10a-0218c9bbef3d,cust_862,2026-07-10 12:20:00.573478,1933.25,enach,ERR_INSUFFICIENT_FUNDS,0.592,2,email_link,False,,0.164
d601ac85-fbc5-412f-8c90-89391bf680dd,cust_402,2026-07-09 06:20:00.573478,3527.56,debit_card,ERR_CARD_EXPIRED,0.673,1,whatsapp_link,True,2026-07-10 07:20:00.573478,0.485
ec2e278a-bc1e-4b10-9e08-92b9b6d6983f,cust_340,2026-06-20 16:20:00.573478,1940.22,upi,ERR_NETWORK,0.83,1,whatsapp_link,False,,0.666
9653369b-01e9-40e1-b750-4c24c8abd622,cust_1837,2026-07-02 08:20:00.573478,4944.3,upi,ERR_INSUFFICIENT_FUNDS,0.892,1,silent_retry,True,2026-07-04 15:20:00.573478,0.278
55121a93-866b-416b-9814-d6697726b462,cust_4,2026-06-09 00:20:00.573478,161.02,debit_card,ERR_CARD_EXPIRED,0.705,1,silent_retry,False,,0.051
3ec20160-09e0-4176-9a1c-d12a7dc15c45,cust_708,2026-05-25 00:20:00.573478,3632.57,upi,ERR_NETWORK,0.774,1,silent_retry,True,2026-05-26 08:20:00.573478,0.905
39a9fe47-3eb1-4582-beb5-d598ae438ab5,cust_1798,2026-03-21 10:20:00.573478,757.84,upi,ERR_INSUFFICIENT_FUNDS,0.829,1,email_link,False,,0.266
606d5f97-6f01-4479-8b16-cfde7081438b,cust_566,2026-05-22 13:20:00.573478,2113.69,credit_card,ERR_INSUFFICIENT_FUNDS,0.676,2,email_link,False,,0.176
0243d761-76b0-489f-b61d-e4969275daac,cust_286,2026-03-08 19:20:00.573478,3011.92,credit_card,ERR_INSUFFICIENT_FUNDS,0.8,1,email_link,False,,0.26
f8838021-6868-4646-983f-0a35408d69ad,cust_275,2026-06-04 16:20:00.573478,3847.81,enach,ERR_INSUFFICIENT_FUNDS,0.889,2,silent_retry,True,2026-06-06 10:20:00.573478,0.208
f6ef27ca-b37a-4ace-89ee-add3e0b21b51,cust_159,2026-06-20 17:20:00.573478,2804.85,enach,ERR_INSUFFICIENT_FUNDS,0.956,1,silent_retry,False,,0.291
1eb361ab-5437-4ed2-b6bc-4fec9feea455,cust_1510,2026-07-23 12:20:00.573478,3907.93,upi,ERR_RISK_FLAG,0.802,1,email_link,False,,0.16
5a772acd-26fe-48bc-831a-685c3a93b6ad,cust_598,2026-03-21 18:20:00.573478,3632.0,debit_card,ERR_NETWORK,0.869,1,whatsapp_link,False,,0.674
96d2e492-8bd2-4924-9b59-3908705f2851,cust_1828,2026-04-06 17:20:00.573478,1676.96,enach,ERR_INSUFFICIENT_FUNDS,0.857,1,silent_retry,False,,0.271
6ec0fd8c-ae89-4213-8b95-53cbcfe80a10,cust_1317,2026-08-16 20:20:00.573478,3422.92,enach,ERR_INSUFFICIENT_FUNDS,0.928,1,silent_retry,False,,0.286
35e3589b-efd6-457c-84b5-3ca83d9968e3,cust_1301,2026-08-07 23:20:00.573478,1495.99,credit_card,ERR_INSUFFICIENT_FUNDS,0.856,2,email_link,True,2026-08-08 09:20:00.573478,0.203
8c4d1b12-432d-4700-92c0-7051e55a1248,cust_751,2026-08-05 09:20:00.573478,4195.03,credit_card,ERR_INSUFFICIENT_FUNDS,0.665,1,silent_retry,False,,0.233
778d1e56-6e2d-4cbf-80eb-00ce8f1cca55,cust_693,2026-07-08 23:20:00.573478,837.23,enach,ERR_NETWORK,0.653,1,silent_retry,True,2026-07-10 10:20:00.573478,0.881
aec91c64-15df-431d-980b-5bae1c6fd454,cust_560,2026-03-23 09:20:00.573478,1147.6,enach,ERR_NETWORK,0.878,1,email_link,False,,0.676
df8c4d31-4618-44cc-86ee-b30176ddc4e4,cust_764,2026-05-12 06:20:00.573478,631.67,debit_card,ERR_NETWORK,0.759,2,silent_retry,True,2026-05-14 01:20:00.573478,0.676
f4db8af6-54eb-4c8d-8934-4f69216a9fb5,cust_50,2026-04-17 01:20:00.573478,2238.41,credit_card,ERR_CARD_EXPIRED,0.788,3,whatsapp_link,True,2026-04-18 06:20:00.573478,0.285
a9d5a03e-0d0c-49eb-84c8-fdae5f5171d2,cust_369,2026-05-08 15:20:00.573478,253.75,upi,ERR_INSUFFICIENT_FUNDS,0.762,2,email_link,False,,0.189
c1c69c93-9daf-4947-9cf8-389ef98c1bea,cust_657,2026-08-08 10:20:00.573478,1366.34,enach,ERR_INSUFFICIENT_FUNDS,0.587,1,email_link,False,,0.217
9a558210-7eed-4a22-a7d9-a2b662800dcf,cust_931,2026-06-18 21:20:00.573478,563.38,upi,ERR_CARD_EXPIRED,0.872,1,whatsapp_link,True,2026-06-21 01:20:00.573478,0.524
a52baf74-8ab1-4847-94b7-fc4df29153a8,cust_675,2026-06-30 19:20:00.573478,1879.4,enach,ERR_CARD_EXPIRED,0.876,1,email_link,False,,0.525
2e9327dd-753e-456f-8b48-9fc02355c425,cust_1248,2026-07-23 13:20:00.573478,2973.29,upi,ERR_NETWORK,0.647,2,silent_retry,True,2026-07-25 15:20:00.573478,0.659
1b2ff3b5-f7a1-4763-a7ff-b04bfa39a8db,cust_758,2026-04-17 08:20:00.573478,1325.83,credit_card,ERR_INSUFFICIENT_FUNDS,0.693,2,silent_retry,False,,0.179
16cc5469-7b55-49c3-afac-89e94687ae15,cust_1294,2026-03-07 08:20:00.573478,2506.07,credit_card,ERR_CARD_EXPIRED,0.935,2,email_link,False,,0.403
fd67076c-a325-4bf2-bb3b-87faaa8ebde8,cust_1051,2026-08-21 01:20:00.573478,4102.72,upi,ERR_INSUFFICIENT_FUNDS,0.521,1,email_link,False,,0.204
def8af94-4a7b-4d4e-9fde-0342a1f9470f,cust_54,2026-08-12 04:20:00.573478,4978.64,upi,ERR_CARD_EXPIRED,0.901,3,silent_retry,False,,0.051
db047db0-a888-40fd-9ac9-9d5d3601aaa7,cust_1030,2026-04-13 20:20:00.573478,1658.05,debit_card,ERR_RISK_FLAG,0.738,2,whatsapp_link,False,,0.111
65236004-0b42-43a1-a60f-88d7b17f5848,cust_954,2026-04-14 07:20:00.573478,4601.38,debit_card,ERR_NETWORK,0.819,1,email_link,True,2026-04-16 08:20:00.573478,0.664
7be851ab-6566-4a8c-b367-c1d6d1a74b9e,cust_783,2026-08-07 05:20:00.573478,2509.39,upi,ERR_CARD_EXPIRED,0.655,1,email_link,False,,0.481
a824c2aa-bc51-47c0-9430-bab739d89f77,cust_107,2026-05-31 04:20:00.573478,1736.81,enach,ERR_INSUFFICIENT_FUNDS,0.836,1,silent_retry,True,2026-06-01 20:20:00.573478,0.817
6d5b5873-7739-495f-9746-9a143dd65088,cust_344,2026-08-03 01:20:00.573478,2827.44,credit_card,ERR_INSUFFICIENT_FUNDS,0.621,3,whatsapp_link,False,,0.239
5983a593-16ff-4592-a0e8-36e2c9638dcf,cust_1909,2026-03-04 19:20:00.573478,2808.58,enach,ERR_NETWORK,0.78,1,silent_retry,True,2026-03-05 04:20:00.573478,0.906
f92ada48-7276-49c9-a6e7-3865cae87f83,cust_1311,2026-04-24 17:20:00.573478,2183.14,enach,ERR_INSUFFICIENT_FUNDS,0.73,2,whatsapp_link,False,,0.335
1978b875-6ade-4f41-a370-e8bac0f648d4,cust_948,2026-08-28 03:20:00.573478,4980.12,debit_card,ERR_RISK_FLAG,0.695,2,silent_retry,False,,0.104
159e7469-7648-43fc-b098-3c23f38a818e,cust_1084,2026-08-21 09:20:00.573478,4597.75,debit_card,ERR_NETWORK,0.987,1,email_link,True,2026-08-23 08:20:00.573478,0.697
ea182186-13be-485a-9d44-b7336bc52820,cust_1883,2026-08-04 05:20:00.573478,1499.94,enach,ERR_INSUFFICIENT_FUNDS,0.977,1,email_link,False,,0.295
4399dbff-4225-4ba3-b7fc-9451aef96cfe,cust_968,2026-06-10 23:20:00.573478,1618.11,credit_card,ERR_INSUFFICIENT_FUNDS,0.883,1,whatsapp_link,True,2026-06-13 21:20:00.573478,0.477
61a00751-60a5-4aee-9dd2-6e068b2eb17c,cust_1254,2026-05-19 11:20:00.573478,2890.63,debit_card,ERR_NETWORK,0.882,1,silent_retry,False,,0.926
49bb5b74-2dbf-49c1-996e-8178b8dc8b28,cust_1552,2026-06-02 14:20:00.573478,4427.59,credit_card,ERR_RISK_FLAG,0.726,1,silent_retry,True,2026-06-04 11:20:00.573478,0.145
169a3866-dc76-4b0b-bbe1-980ccaebf535,cust_736,2026-03-30 13:20:00.573478,418.82,upi,ERR_INSUFFICIENT_FUNDS,0.785,1,whatsapp_link,True,2026-04-01 17:20:00.573478,0.457
32fb5c30-b2ef-48f0-952d-7569b0719ea9,cust_1218,2026-05-31 09:20:00.573478,639.36,enach,ERR_INSUFFICIENT_FUNDS,0.843,3,silent_retry,True,2026-05-31 13:20:00.573478,0.46
03cc4a90-c9fc-46cd-b3b7-12995f9210bf,cust_1700,2026-06-25 07:20:00.573478,148.44,debit_card,ERR_INSUFFICIENT_FUNDS,0.812,3,whatsapp_link,True,2026-06-27 07:20:00.573478,0.26
6a9cd1ba-1010-4ee7-89d6-755309a2eea6,cust_392,2026-03-21 20:20:00.573478,4249.53,enach,ERR_CARD_EXPIRED,0.669,1,whatsapp_link,True,2026-03-23 03:20:00.573478,0.484
a8d7014d-4a4e-477e-9922-7653b01fc473,cust_1354,2026-04-14 05:20:00.573478,1010.44,credit_card,ERR_INSUFFICIENT_FUNDS,0.652,1,email_link,False,,0.23
c235bed7-c966-4faa-a0a0-a42bc69899dd,cust_934,2026-04-22 05:20:00.573478,4154.63,upi,ERR_CARD_EXPIRED,0.902,1,email_link,False,,0.53
dda2a93d-c072-4427-9313-bf0110d3a904,cust_392,2026-03-26 19:20:00.573478,2937.18,debit_card,ERR_RISK_FLAG,0.876,1,email_link,False,,0.175
21acaf62-7bbf-47a9-b83e-c809b6f22bb0,cust_551,2026-04-06 11:20:00.573478,1871.06,debit_card,ERR_RISK_FLAG,0.96,1,email_link,False,,0.192
f032f723-19c0-4ae2-89da-a89ccbbee252,cust_28,2026-08-25 15:20:00.573478,4896.76,debit_card,ERR_INSUFFICIENT_FUNDS,0.685,1,whatsapp_link,False,,0.437
fd6a41b6-1636-4660-97ae-5d103826f103,cust_1671,2026-08-24 01:20:00.573478,4846.41,debit_card,ERR_INSUFFICIENT_FUNDS,0.842,1,whatsapp_link,False,,0.468
1483a7dc-4c04-4a70-8105-994eab200428,cust_334,2026-06-21 11:20:00.573478,1824.48,debit_card,ERR_INSUFFICIENT_FUNDS,0.778,2,whatsapp_link,True,2026-06-23 12:20:00.573478,0.342
4ddc97e0-c18b-4014-83ca-3297e8264fd8,cust_544,2026-04-15 00:20:00.573478,322.35,debit_card,ERR_INSUFFICIENT_FUNDS,0.853,1,email_link,False,,0.271
4e04d7f3-945d-43e6-826b-f35151327f14,cust_138,2026-06-08 10:20:00.573478,311.64,debit_card,ERR_NETWORK,0.616,1,email_link,True,2026-06-10 14:20:00.573478,0.623
cb58a9ee-6c41-42aa-8e22-ad9359e44b89,cust_1682,2026-05-03 19:20:00.573478,2117.6,upi,ERR_CARD_EXPIRED,0.675,3,silent_retry,False,,0.025
81b0e246-efaf-4eb1-9831-7a854d126d83,cust_1005,2026-07-12 18:20:00.573478,3512.75,enach,ERR_RISK_FLAG,0.692,1,whatsapp_link,False,,0.138
302c4c10-c775-492b-b8f6-e67f19ba133c,cust_1024,2026-06-10 04:20:00.573478,1282.17,debit_card,ERR_INSUFFICIENT_FUNDS,0.785,1,email_link,False,,0.257
8c9ffcaa-4e2b-45d0-aa16-e038b871b5c1,cust_52,2026-04-21 04:20:00.573478,350.22,debit_card,ERR_INSUFFICIENT_FUNDS,0.789,1,whatsapp_link,True,2026-04-21 17:20:00.573478,0.458
5878a010-bb3f-4a67-9994-fb24bb1f5650,cust_1170,2026-07-05 11:20:00.573478,3170.21,upi,ERR_INSUFFICIENT_FUNDS,0.41,3,silent_retry,False,,0.102
97970cee-e99e-4f88-af29-312581c762ae,cust_318,2026-03-03 17:20:00.573478,2211.2,upi,ERR_RISK_FLAG,0.945,1,silent_retry,False,,0.189
c338b4ab-2ba4-4b40-9b38-f3e8058bd04b,cust_125,2026-07-09 14:20:00.573478,122.52,credit_card,ERR_INSUFFICIENT_FUNDS,0.854,1,whatsapp_link,False,,0.471
456814bf-7e21-4481-b140-4d0845ae82e3,cust_1007,2026-03-14 07:20:00.573478,933.14,credit_card,ERR_NETWORK,0.75,1,whatsapp_link,True,2026-03-16 11:20:00.573478,0.65
894514fa-5c54-407d-85f9-ab7efe233217,cust_809,2026-03-10 21:20:00.573478,127.81,enach,ERR_NETWORK,0.82,1,email_link,True,2026-03-12 15:20:00.573478,0.664
691a91ba-f513-404c-8a8c-49df4de97d90,cust_396,2026-03-30 20:20:00.573478,2220.72,enach,ERR_INSUFFICIENT_FUNDS,0.899,1,silent_retry,True,2026-04-01 21:20:00.573478,0.83
a9c1954c-346d-4c6e-a0fd-7a038eedd9e0,cust_457,2026-03-05 18:20:00.573478,930.91,credit_card,ERR_INSUFFICIENT_FUNDS,0.804,1,whatsapp_link,True,2026-03-07 08:20:00.573478,0.461
f687e905-9e8b-475c-89be-8c1af20a63a9,cust_822,2026-06-24 20:20:00.573478,1693.8,enach,ERR_NETWORK,0.827,2,whatsapp_link,True,2026-06-24 23:20:00.573478,0.499
ff9aa6f7-0946-47f0-85c6-cea47354c56a,cust_99,2026-08-01 14:20:00.573478,2742.58,enach,ERR_INSUFFICIENT_FUNDS,0.899,3,silent_retry,False,,0.157
fb4044d7-2b03-4f99-b6f4-c616679e0346,cust_1013,2026-03-14 19:20:00.573478,2081.13,upi,ERR_NETWORK,0.891,1,silent_retry,True,2026-03-14 22:20:00.573478,0.928
abfe0619-8953-4458-885c-568f033a2534,cust_384,2026-04-25 10:20:00.573478,1633.49,debit_card,ERR_NETWORK,0.766,1,silent_retry,True,2026-04-27 23:20:00.573478,0.903
157359f3-c8f5-4fd5-bee2-9cbbfa7b2232,cust_1136,2026-08-18 15:20:00.573478,3425.35,credit_card,ERR_INSUFFICIENT_FUNDS,0.759,1,silent_retry,False,,0.252
cc7a1b9c-e4c3-4704-8cbf-952a11edcdb4,cust_1656,2026-08-23 21:20:00.573478,2898.92,credit_card,ERR_INSUFFICIENT_FUNDS,0.781,1,whatsapp_link,False,,0.456
4ee6e8dc-3571-42fb-90c7-3cfd8ab21dcf,cust_1091,2026-04-14 18:20:00.573478,288.46,credit_card,ERR_NETWORK,0.95,2,silent_retry,False,,0.705
9695d3e5-b11b-488f-87b4-c279cb6d9e9d,cust_1136,2026-08-15 20:20:00.573478,4921.46,enach,ERR_NETWORK,0.941,1,email_link,True,2026-08-17 21:20:00.573478,0.688
736a3ae4-615a-45eb-9a31-4238f6192885,cust_464,2026-04-23 07:20:00.573478,743.47,debit_card,ERR_INSUFFICIENT_FUNDS,0.956,3,silent_retry,True,2026-04-25 04:20:00.573478,0.164
4cfd6451-c9f7-4b34-939f-f3dae71b6561,cust_540,2026-08-24 00:20:00.573478,2731.31,debit_card,ERR_CARD_EXPIRED,0.749,1,email_link,True,2026-08-26 10:20:00.573478,0.5
df947a1b-78e7-45ef-8730-c8ab31776efc,cust_527,2026-04-18 13:20:00.573478,3691.7,debit_card,ERR_INSUFFICIENT_FUNDS,0.729,1,email_link,False,,0.246
14db12a6-b438-421c-b175-2ae622100f11,cust_1332,2026-06-04 10:20:00.573478,2812.15,enach,ERR_INSUFFICIENT_FUNDS,0.761,2,silent_retry,False,,0.189
f758a478-8946-4f18-96a4-0eb9dbfb5638,cust_401,2026-03-15 15:20:00.573478,2349.54,enach,ERR_NETWORK,0.788,1,silent_retry,True,2026-03-17 05:20:00.573478,0.908
33cbdc1b-b818-47e8-960b-a8aee0c81228,cust_1324,2026-06-05 12:20:00.573478,449.05,credit_card,ERR_INSUFFICIENT_FUNDS,0.857,1,silent_retry,False,,0.271
0e696838-7688-40be-bff7-48f13df198c8,cust_1705,2026-06-25 21:20:00.573478,3893.55,upi,ERR_INSUFFICIENT_FUNDS,0.892,1,whatsapp_link,False,,0.478
e9f0e369-9cd7-450e-b314-94daa4b4bc00,cust_1625,2026-04-14 19:20:00.573478,4290.54,credit_card,ERR_NETWORK,0.743,1,silent_retry,True,2026-04-15 22:20:00.573478,0.899
5fa014bd-1822-42a8-8919-aab5862f2bc6,cust_1529,2026-05-18 02:20:00.573478,1022.13,enach,ERR_NETWORK,0.669,1,email_link,False,,0.634
059e5f57-9c72-4fd1-bd3d-191c8875cbf6,cust_160,2026-07-26 12:20:00.573478,4879.16,credit_card,ERR_INSUFFICIENT_FUNDS,0.762,1,whatsapp_link,True,2026-07-27 12:20:00.573478,0.452
